,y,SRCH_EFRT,PRDV_CNT,CAT_CNT,EVNT_CNT,SAL_PRD,day_off,SEX_CD,AVG_SAL_AMT,AGE_30,AGE_50,AGE_60,AGE_1020
26877,1,6,2,0,6,0,1,1,11797.5,1,0,0,0
26878,0,4,1,0,4,0,0,1,11797.5,1,0,0,0
26879,0,6,2,0,6,0,0,1,11797.5,1,0,0,0
26880,0,10,3,0,10,0,0,1,11797.5,1,0,0,0
26881,0,6,2,0,6,0,1,1,11797.5,1,0,0,0
26882,0,50,14,1,50,28500,1,1,11797.5,1,0,0,0
26883,0,9,2,0,9,36400,1,0,19105.0,0,0,0,0
26884,0,11,4,1,11,43200,1,0,21600.0,0,0,0,0
26885,0,22,7,2,22,109800,0,1,19122.916666666664,1,0,0,0
26886,1,24,6,2,24,46250,1,1,19122.916666666664,1,0,0,0
26887,0,12,3,1,12,19040,0,1,19122.916666666664,1,0,0,0
26888,0,28,6,0,28,162120,0,1,47915.0,1,0,0,0
26889,0,11,2,0,11,50400,1,1,27666.666666666668,1,0,0,0
26890,0,23,2,1,23,6300,1,1,5982.708333333334,0,0,1,0
26891,0,16,1,0,16,0,1,1,5982.708333333334,0,0,1,0
26892,0,23,3,0,23,50400,0,1,15600.0,0,0,0,0
26893,0,21,5,1,21,54100,0,1,10680.25,0,0,0,1
26894,0,123,31,1,123,1032540,1,0,28000.0,1,0,0,0
26895,0,7,2,1,7,12600,1,0,90000.0,0,0,0,0
26896,0,4,2,1,4,18000,0,0,9667.619047619048,0,0,0,0
26897,0,30,9,1,30,200520,0,1,39986.42857142857,1,0,0,0
26898,0,4,0,-1,4,0,0,1,39986.42857142857,1,0,0,0
26899,1,7,3,0,7,0,1,1,15574.367816091955,1,0,0,0
26900,1,5,1,0,5,0,1,1,15574.367816091955,1,0,0,0
26901,1,24,4,0,24,0,0,1,15574.367816091955,1,0,0,0
26902,1,18,3,0,18,0,0,1,15574.367816091955,1,0,0,0
26903,0,15,4,0,15,0,1,1,15574.367816091955,1,0,0,0
26904,0,15,4,0,15,0,1,1,15574.367816091955,1,0,0,0
26905,1,7,3,0,7,0,0,1,15574.367816091955,1,0,0,0
26906,0,9,4,0,9,0,1,1,15574.367816091955,1,0,0,0
26907,1,8,2,0,8,0,0,1,15574.367816091955,1,0,0,0
26908,0,7,2,0,7,0,0,1,15574.367816091955,1,0,0,0
26909,1,13,2,0,13,0,1,1,15574.367816091955,1,0,0,0
26910,0,6,1,0,6,0,1,1,15574.367816091955,1,0,0,0
26911,1,6,1,0,6,0,1,1,15574.367816091955,1,0,0,0
26912,0,6,1,0,6,0,1,1,15574.367816091955,1,0,0,0
26913,1,6,1,0,6,0,0,1,15574.367816091955,1,0,0,0
26914,0,6,1,0,6,0,1,1,15574.367816091955,1,0,0,0
26915,1,6,1,0,6,0,0,1,15574.367816091955,1,0,0,0
26916,0,6,2,0,6,0,0,1,15574.367816091955,1,0,0,0
26917,1,5,1,0,5,0,0,1,15574.367816091955,1,0,0,0
26918,1,6,1,0,6,0,1,1,15574.367816091955,1,0,0,0
26919,0,7,1,0,7,0,1,1,15574.367816091955,1,0,0,0
26920,1,7,2,0,7,0,0,1,15574.367816091955,1,0,0,0
26921,1,10,2,0,10,0,1,1,15574.367816091955,1,0,0,0
26922,1,7,2,0,7,0,1,1,15574.367816091955,1,0,0,0
26923,1,6,1,0,6,0,1,1,15574.367816091955,1,0,0,0
26924,1,6,1,0,6,0,0,1,15574.367816091955,1,0,0,0
26925,1,6,1,0,6,0,1,1,15574.367816091955,1,0,0,0
26926,1,8,1,0,8,0,0,1,15574.367816091955,1,0,0,0
26927,1,16,3,0,16,0,0,1,15574.367816091955,1,0,0,0
26928,1,10,2,0,10,0,1,1,15574.367816091955,1,0,0,0
26929,0,22,3,0,22,0,1,1,15574.367816091955,1,0,0,0
26930,0,8,2,0,8,0,0,1,15574.367816091955,1,0,0,0
26931,1,6,1,0,6,0,0,1,15574.367816091955,1,0,0,0
26932,1,5,1,0,5,0,1,1,15574.367816091955,1,0,0,0
26933,1,7,2,0,7,0,0,1,15574.367816091955,1,0,0,0
26934,1,9,2,1,9,1600,1,1,15574.367816091955,1,0,0,0
26935,0,6,1,0,6,0,1,1,15574.367816091955,1,0,0,0
26936,1,6,1,0,6,0,0,1,15574.367816091955,1,0,0,0
26937,0,4,1,0,4,0,1,1,15574.367816091955,1,0,0,0
26938,0,5,2,0,5,0,0,1,29700.0,0,0,1,0
26939,1,70,17,2,70,92500,0,0,19009.166666666668,0,0,0,0
26940,1,18,2,0,18,0,0,0,19009.166666666668,0,0,0,0
26941,0,34,5,0,34,0,0,0,19009.166666666668,0,0,0,0
26942,1,20,2,0,20,90000,1,0,19009.166666666668,0,0,0,0
26943,1,5,1,0,5,0,0,0,19009.166666666668,0,0,0,0
26944,0,4,1,0,4,0,0,0,19009.166666666668,0,0,0,0
26945,0,8,3,0,8,29200,0,0,22856.0,1,0,0,0
26946,0,10,4,0,10,75000,1,1,21366.666666666668,0,0,0,0
26947,0,56,14,1,56,201000,0,0,1000.0,0,0,1,0
26948,0,32,8,1,32,40000,1,0,1000.0,0,0,1,0
26949,0,13,3,1,13,20250,1,1,3885.0,0,0,0,1
26950,0,9,1,0,9,0,0,0,7500.0,1,0,0,0
26951,0,4,1,0,4,0,0,1,19352.13235294117,0,0,0,0
26952,0,49,12,2,49,212250,0,1,16835.0,0,0,0,0
26953,1,17,0,-1,17,0,1,1,19365.524118738405,0,1,0,0
26954,0,7,0,-1,7,0,0,1,19365.524118738405,0,1,0,0
26955,0,7,0,-1,7,0,1,1,19365.524118738405,0,1,0,0
26956,0,6,0,-1,6,0,1,1,10236.666666666668,0,0,0,0
26957,0,54,8,2,54,126800,0,0,23371.904761904763,0,0,0,0
26958,1,10,3,1,10,2500,1,1,16651.272727272728,0,0,1,0
26959,0,9,2,0,9,0,1,1,16651.272727272728,0,0,1,0
26960,0,19,2,0,19,0,1,1,16651.272727272728,0,0,1,0
26961,1,11,4,0,11,0,0,1,16651.272727272728,0,0,1,0
26962,0,11,2,0,11,0,1,1,16651.272727272728,0,0,1,0
26963,0,10,2,0,10,0,0,1,16651.272727272728,0,0,1,0
26964,0,6,2,0,6,0,1,1,18193.75,0,0,0,0
26965,0,6,0,-1,6,0,1,1,33552.91666666667,0,0,0,0
26966,0,7,1,0,7,0,0,1,30160.0,0,0,0,0
26967,0,34,13,0,34,168850,0,1,8847.5,0,0,0,0
26968,0,5,0,-1,5,0,1,1,5000.0,1,0,0,0
26969,0,10,0,-1,10,0,0,0,11515.833333333334,0,0,1,0
26970,1,9,2,0,9,1000,0,1,62500.0,1,0,0,0
26971,1,6,1,0,6,28800,0,1,62500.0,1,0,0,0
26972,0,12,4,1,12,28800,0,1,62500.0,1,0,0,0
26973,0,5,1,0,5,41040,0,1,62500.0,1,0,0,0
26974,0,10,4,1,10,128250,1,1,62500.0,1,0,0,0
26975,1,42,5,0,42,66000,0,1,15223.192934782608,0,1,0,0
26976,1,5,0,-1,5,0,1,1,15223.192934782608,0,1,0,0
26977,0,4,0,-1,4,0,0,1,15223.192934782608,0,1,0,0
26978,1,13,2,0,13,24700,1,1,15223.192934782608,0,1,0,0
26979,1,5,0,-1,5,0,1,1,15223.192934782608,0,1,0,0
26980,1,10,2,1,10,13000,0,1,15223.192934782608,0,1,0,0
26981,0,25,5,1,25,26000,0,1,15223.192934782608,0,1,0,0
26982,1,21,1,0,21,11700,1,1,15223.192934782608,0,1,0,0
26983,1,80,16,1,80,400700,1,1,15223.192934782608,0,1,0,0
26984,1,40,6,1,40,96850,1,1,15223.192934782608,0,1,0,0
26985,1,10,0,-1,10,0,0,1,15223.192934782608,0,1,0,0
26986,1,78,16,1,78,547860,0,1,15223.192934782608,0,1,0,0
26987,1,7,1,0,7,12600,1,1,15223.192934782608,0,1,0,0
26988,0,21,2,0,21,13000,1,1,15223.192934782608,0,1,0,0
26989,1,7,0,-1,7,0,1,1,15223.192934782608,0,1,0,0
26990,1,27,1,0,27,41040,0,1,15223.192934782608,0,1,0,0
26991,1,5,0,-1,5,0,1,1,15223.192934782608,0,1,0,0
26992,1,11,1,0,11,1500,1,1,15223.192934782608,0,1,0,0
26993,0,14,1,0,14,12600,0,1,15223.192934782608,0,1,0,0
26994,0,6,0,-1,6,0,0,1,15223.192934782608,0,1,0,0
26995,0,95,21,1,95,318000,0,1,15223.192934782608,0,1,0,0
26996,1,97,30,1,97,391330,0,1,15223.192934782608,0,1,0,0
26997,1,5,1,0,5,18000,0,1,15223.192934782608,0,1,0,0
26998,1,4,1,0,4,18000,0,1,15223.192934782608,0,1,0,0
26999,0,15,2,1,15,40000,0,1,15223.192934782608,0,1,0,0
27000,1,8,1,0,8,13300,1,1,15223.192934782608,0,1,0,0
27001,1,6,0,-1,6,0,1,1,15223.192934782608,0,1,0,0
27002,1,8,0,-1,8,0,1,1,15223.192934782608,0,1,0,0
27003,1,7,1,0,7,29200,0,1,15223.192934782608,0,1,0,0
27004,1,5,1,0,5,29200,1,1,15223.192934782608,0,1,0,0
27005,0,17,1,0,17,29200,0,1,15223.192934782608,0,1,0,0
27006,0,5,0,-1,5,0,1,1,15223.192934782608,0,1,0,0
27007,1,13,2,0,13,22000,0,1,15223.192934782608,0,1,0,0
27008,1,15,1,0,15,11700,0,1,15223.192934782608,0,1,0,0
27009,1,4,0,-1,4,0,0,1,15223.192934782608,0,1,0,0
27010,0,6,1,0,6,0,0,1,15223.192934782608,0,1,0,0
27011,0,42,3,1,42,13000,0,1,15223.192934782608,0,1,0,0
27012,1,7,1,0,7,11700,1,1,15223.192934782608,0,1,0,0
27013,1,15,2,0,15,0,1,1,15223.192934782608,0,1,0,0
27014,1,31,7,1,31,42600,1,1,15223.192934782608,0,1,0,0
27015,0,14,2,1,14,0,1,1,15223.192934782608,0,1,0,0
27016,1,245,52,2,245,2072040,0,1,15223.192934782608,0,1,0,0
27017,0,21,4,1,21,6500,1,1,15223.192934782608,0,1,0,0
27018,0,6,1,0,6,0,0,1,15223.192934782608,0,1,0,0
27019,0,4,1,0,4,0,1,1,15223.192934782608,0,1,0,0
27020,0,21,6,1,21,160000,0,1,15223.192934782608,0,1,0,0
27021,1,61,12,1,61,281500,1,1,15223.192934782608,0,1,0,0
27022,0,35,6,1,35,58400,1,1,15223.192934782608,0,1,0,0
27023,0,25,6,2,25,127100,0,1,15223.192934782608,0,1,0,0
27024,0,8,1,0,8,41040,0,1,17981.25,0,0,0,1
27025,0,5,2,0,5,0,0,1,12616.666666666668,1,0,0,0
27026,1,9,2,0,9,29200,0,0,0.0,1,0,0,0
27027,0,6,2,0,6,0,0,0,0.0,1,0,0,0
27028,0,8,4,1,8,40000,1,0,0.0,1,0,0,0
27029,0,16,2,0,16,0,0,0,0.0,1,0,0,0
27030,0,10,4,1,10,29200,0,0,0.0,1,0,0,0
27031,0,4,2,0,4,0,1,0,0.0,1,0,0,0
27032,0,12,3,0,12,90000,0,0,0.0,1,0,0,0
27033,0,4,1,0,4,77520,1,0,16666.666666666668,0,0,0,0
27034,0,15,5,1,15,98000,0,0,16666.666666666668,0,0,0,0
27035,0,5,2,1,5,14000,1,0,16666.666666666668,0,0,0,0
27036,0,4,2,1,4,13000,1,0,16666.666666666668,0,0,0,0
27037,0,45,9,2,45,113400,0,1,18221.333333333336,0,0,0,0
27038,0,11,3,1,11,53200,0,1,18221.333333333336,0,0,0,0
27039,1,32,2,1,32,26600,1,1,18221.333333333336,0,0,0,0
27040,1,5,2,0,5,48000,0,1,18221.333333333336,0,0,0,0
27041,1,25,9,1,25,131600,1,1,18221.333333333336,0,0,0,0
27042,1,22,7,1,22,50800,0,1,18221.333333333336,0,0,0,0
27043,0,6,1,0,6,26600,1,1,18221.333333333336,0,0,0,0
27044,0,31,4,1,31,0,1,1,6025.0,0,1,0,0
27045,1,14,1,0,14,58400,0,1,0.0,0,0,0,0
27046,1,29,7,1,29,292000,0,1,0.0,0,0,0,0
27047,0,6,2,0,6,0,1,1,0.0,0,0,0,0
27048,0,67,21,1,67,564480,1,1,19477.434782608696,0,0,1,0
27049,0,10,2,0,10,26000,0,1,12250.0,0,0,0,0
27050,0,4,0,-1,4,0,0,1,5683.333333333333,1,0,0,0
27051,1,38,16,1,38,266680,0,1,22995.0,0,0,0,1
27052,0,6,2,0,6,0,0,1,22995.0,0,0,0,1
27053,0,130,35,3,130,308800,1,1,14053.333333333334,0,0,0,0
27054,0,14,2,0,14,43600,1,1,2878.5714285714284,0,0,0,1
27055,0,11,1,0,11,0,0,1,18900.0,1,0,0,0
27056,1,54,17,2,54,99800,0,1,6062.5,1,0,0,0
27057,1,28,2,1,28,9000,0,1,6062.5,1,0,0,0
27058,0,21,8,1,21,0,0,1,6062.5,1,0,0,0
27059,1,20,6,1,20,0,0,1,6062.5,1,0,0,0
27060,0,44,7,2,44,18200,0,1,6062.5,1,0,0,0
27061,1,21,1,0,21,0,1,1,6062.5,1,0,0,0
27062,1,6,0,-1,6,0,1,1,6062.5,1,0,0,0
27063,1,6,1,0,6,0,0,1,6062.5,1,0,0,0
27064,0,31,6,1,31,0,1,1,6062.5,1,0,0,0
27065,1,65,19,2,65,159400,1,1,6062.5,1,0,0,0
27066,0,93,25,3,93,193750,1,1,6062.5,1,0,0,0
27067,0,29,6,0,29,0,0,1,6062.5,1,0,0,0
27068,1,14,1,0,14,0,0,1,6062.5,1,0,0,0
27069,0,9,2,0,9,0,1,1,6062.5,1,0,0,0
27070,0,5,0,-1,5,0,0,0,16178.157894736843,0,0,0,1
27071,0,17,3,1,17,14700,1,1,17520.772727272728,0,0,0,0
27072,0,4,1,0,4,0,0,1,17520.772727272728,0,0,0,0
27073,0,7,1,0,7,9000,1,1,17125.0,0,0,0,0
27074,0,12,4,1,12,35200,1,1,24433.333333333336,0,0,0,0
27075,0,4,2,1,4,1500,1,1,27239.28571428572,0,1,0,0
27076,0,4,2,1,4,1500,0,1,27239.28571428572,0,1,0,0
27077,0,5,1,0,5,0,0,1,17589.192982456138,0,0,0,0
27078,0,4,1,0,4,0,0,1,17589.192982456138,0,0,0,0
27079,0,64,18,4,64,219200,0,1,17589.192982456138,0,0,0,0
27080,0,4,1,0,4,0,0,1,17589.192982456138,0,0,0,0
27081,0,6,2,1,6,15000,1,1,7000.0,1,0,0,0
27082,0,4,1,0,4,0,1,0,25265.0,1,0,0,0
27083,1,11,3,0,11,0,0,1,8205.0,1,0,0,0
27084,1,96,22,1,96,444320,0,1,8205.0,1,0,0,0
27085,1,10,3,1,10,41760,0,1,8205.0,1,0,0,0
27086,0,11,2,1,11,36480,1,1,8205.0,1,0,0,0
27087,0,18,1,0,18,0,0,1,8205.0,1,0,0,0
27088,0,6,0,-1,6,0,0,1,8205.0,1,0,0,0
27089,0,26,9,1,26,373480,1,0,20250.0,1,0,0,0
27090,0,93,19,1,93,109440,0,1,13124.576719576718,0,1,0,0
27091,0,13,4,0,13,85380,0,1,23581.666666666668,1,0,0,0
27092,0,4,1,0,4,40500,1,1,34711.666666666664,0,1,0,0
27093,0,13,4,1,13,81000,0,0,51696.0,0,0,0,0
27094,1,22,6,0,22,162720,0,1,24700.0,1,0,0,0
27095,1,4,0,-1,4,0,0,1,24700.0,1,0,0,0
27096,0,14,5,1,14,91360,0,1,24700.0,1,0,0,0
27097,0,43,8,1,43,192960,1,1,20100.0,1,0,0,0
27098,0,6,1,0,6,0,0,1,20100.0,1,0,0,0
27099,1,105,21,3,105,140900,1,1,10971.0,0,1,0,0
27100,0,29,6,2,29,44100,1,1,10971.0,0,1,0,0
27101,0,12,3,1,12,18200,1,1,10971.0,0,1,0,0
27102,1,12,2,0,12,60480,1,1,15747.642857142857,0,0,0,0
27103,0,12,3,0,12,117480,1,1,15747.642857142857,0,0,0,0
27104,0,33,8,1,33,118720,1,1,5028.75,0,0,0,1
27105,0,20,5,2,20,38000,1,1,14146.25,1,0,0,0
27106,0,34,9,0,34,0,0,0,10753.055555555557,0,0,0,1
27107,1,11,3,0,11,26600,0,1,9900.0,1,0,0,0
27108,0,31,4,1,31,4100,0,1,9900.0,1,0,0,0
27109,0,6,0,-1,6,0,1,0,19966.666666666668,0,0,0,1
27110,0,12,4,2,12,63200,1,0,19966.666666666668,0,0,0,1
27111,1,6,1,0,6,0,0,1,7650.0,0,0,0,1
27112,1,102,32,3,102,217100,1,1,7650.0,0,0,0,1
27113,1,4,1,0,4,37800,0,1,7650.0,0,0,0,1
27114,0,44,13,2,44,120400,0,1,7650.0,0,0,0,1
27115,0,8,2,0,8,0,0,0,18475.555555555555,1,0,0,0
27116,1,79,17,1,79,97200,0,1,8560.0,0,0,0,0
27117,0,4,2,1,4,10800,0,1,8560.0,0,0,0,0
27118,0,8,4,1,8,25200,0,1,8560.0,0,0,0,0
27119,1,15,7,2,15,64800,0,1,8560.0,0,0,0,0
27120,1,11,6,1,11,37800,1,1,8560.0,0,0,0,0
27121,1,18,8,1,18,74600,0,1,8560.0,0,0,0,0
27122,1,24,12,2,24,82800,0,1,8560.0,0,0,0,0
27123,1,4,2,1,4,12600,0,1,8560.0,0,0,0,0
27124,1,16,8,3,16,62100,0,1,8560.0,0,0,0,0
27125,1,4,2,1,4,16800,1,1,8560.0,0,0,0,0
27126,1,11,5,1,11,31500,0,1,8560.0,0,0,0,0
27127,0,22,12,1,22,84000,1,1,8560.0,0,0,0,0
27128,0,8,4,1,8,25200,1,1,8560.0,0,0,0,0
27129,0,10,5,1,10,30800,0,1,8560.0,0,0,0,0
27130,1,16,8,2,16,92650,1,1,8560.0,0,0,0,0
27131,1,4,2,1,4,8400,0,1,8560.0,0,0,0,0
27132,1,15,8,2,15,93750,1,1,8560.0,0,0,0,0
27133,1,8,4,1,8,57750,1,1,8560.0,0,0,0,0
27134,1,4,2,1,4,10500,1,1,8560.0,0,0,0,0
27135,1,4,2,1,4,24000,1,1,8560.0,0,0,0,0
27136,1,37,19,3,37,152900,0,1,8560.0,0,0,0,0
27137,0,10,5,2,10,70500,1,1,8560.0,0,0,0,0
27138,0,4,2,1,4,1000,0,1,8560.0,0,0,0,0
27139,0,9,2,0,9,0,1,1,15325.220588235294,1,0,0,0
27140,1,38,5,1,38,20000,0,1,15325.220588235294,1,0,0,0
27141,0,9,2,0,9,0,0,1,15325.220588235294,1,0,0,0
27142,0,5,2,0,5,0,0,1,17931.83278223902,0,0,0,0
27143,0,6,2,1,6,0,0,1,13198.055555555557,0,0,0,0
27144,0,98,29,3,98,254450,1,1,13198.055555555557,0,0,0,0
27145,0,7,2,0,7,0,1,1,13687.5,0,1,0,0
27146,0,34,11,1,34,179800,1,1,13687.5,0,1,0,0
27147,1,69,16,2,69,126500,0,0,3671.428571428572,1,0,0,0
27148,0,76,20,3,76,155650,0,0,3671.428571428572,1,0,0,0
27149,0,9,3,0,9,6000,0,0,2500.0,0,1,0,0
27150,0,16,3,0,16,64440,1,1,450.0,1,0,0,0
27151,0,44,10,2,44,50400,0,1,10741.666666666668,1,0,0,0
27152,0,7,2,0,7,64000,0,1,0.0,0,0,0,1
27153,0,59,18,3,59,356900,0,0,21862.5,0,0,0,0
27154,0,32,8,1,32,129100,0,0,14833.333333333334,0,0,0,0
27155,0,7,1,0,7,0,1,0,14833.333333333334,0,0,0,0
27156,0,7,1,0,7,0,1,0,14833.333333333334,0,0,0,0
27157,0,4,2,1,4,9800,1,0,14833.333333333334,0,0,0,0
27158,0,21,7,1,21,40000,0,1,7233.333333333333,0,0,0,1
27159,0,64,16,1,64,120900,0,1,17000.0,1,0,0,0
27160,0,15,5,2,15,60000,1,1,20294.0,1,0,0,0
27161,1,17,5,1,17,14000,0,1,13125.0,0,0,0,0
27162,0,16,4,1,16,61000,0,1,13125.0,0,0,0,0
27163,0,10,4,1,10,27300,0,1,13125.0,0,0,0,0
27164,0,6,1,0,6,0,0,1,13125.0,0,0,0,0
27165,0,12,3,1,12,103680,0,1,11771.25,0,0,0,0
27166,0,22,6,1,22,65400,1,1,41040.0,1,0,0,0
27167,1,29,4,0,29,90250,0,1,18720.0,0,0,0,1
27168,0,25,8,1,25,50650,0,1,18720.0,0,0,0,1
27169,0,10,5,2,10,47600,1,1,33200.0,1,0,0,0
27170,0,12,4,1,12,6300,0,1,4259.970238095238,0,0,0,0
27171,0,13,4,1,13,30800,1,1,18040.0,0,0,0,0
27172,0,59,10,1,59,80500,1,1,16275.0,1,0,0,0
27173,0,52,18,1,52,275460,1,1,19037.5,0,0,0,0
27174,0,22,7,1,22,40700,1,1,9495.0,0,0,0,0
27175,0,77,26,2,77,313600,1,1,9495.0,0,0,0,0
27176,1,26,4,1,26,70000,0,1,21780.0,1,0,0,0
27177,1,8,1,0,8,0,0,1,21780.0,1,0,0,0
27178,1,7,2,0,7,0,1,1,21780.0,1,0,0,0
27179,0,6,2,1,6,24000,1,1,21780.0,1,0,0,0
27180,0,23,9,2,23,41000,0,0,13597.5,1,0,0,0
27181,0,8,3,0,8,0,0,1,13733.953560371516,0,0,0,0
27182,0,18,3,1,18,0,1,1,13733.953560371516,0,0,0,0
27183,0,24,5,1,24,141000,0,1,13733.953560371516,0,0,0,0
27184,0,59,7,1,59,87000,1,1,13733.953560371516,0,0,0,0
27185,0,4,1,0,4,0,1,1,20278.571428571428,0,0,0,0
27186,0,21,7,1,21,181000,1,0,15202.5,0,0,0,1
27187,0,6,1,0,6,0,0,0,15202.5,0,0,0,1
27188,0,25,3,1,25,46440,0,1,16527.222222222223,1,0,0,0
27189,0,4,2,1,4,3750,0,1,22265.0,0,0,0,0
27190,0,4,1,0,4,0,0,1,22265.0,0,0,0,0
27191,0,4,2,1,4,0,1,0,15519.68253968254,0,0,0,1
27192,0,8,0,-1,8,0,0,1,18788.88888888889,0,0,0,0
27193,0,56,18,3,56,248900,1,1,18788.88888888889,0,0,0,0
27194,0,6,2,1,6,13000,0,1,16196.277777777776,1,0,0,0
27195,1,10,1,0,10,0,1,1,16196.277777777776,1,0,0,0
27196,0,18,3,1,18,75200,0,1,16196.277777777776,1,0,0,0
27197,0,6,1,0,6,79100,1,1,16196.277777777776,1,0,0,0
27198,0,10,4,1,10,35000,1,1,57600.0,0,0,0,0
27199,0,12,4,0,12,171760,0,1,20582.666666666668,0,0,0,1
27200,0,66,10,1,66,188600,0,1,15285.714285714286,0,0,0,0
27201,0,72,13,1,72,385000,0,1,15285.714285714286,0,0,0,0
27202,1,5,2,0,5,0,0,1,15285.714285714286,0,0,0,0
27203,0,37,9,1,37,196200,0,1,15285.714285714286,0,0,0,0
27204,0,4,1,0,4,0,1,1,18333.33333333333,0,0,0,0
27205,0,28,10,1,28,452700,0,1,18333.33333333333,0,0,0,0
27206,1,19,3,1,19,12000,1,1,9762.5,0,0,0,1
27207,0,27,8,1,27,65200,1,1,9762.5,0,0,0,1
27208,0,67,16,1,67,137520,0,1,18021.036414565824,0,0,0,1
27209,0,27,7,1,27,20000,0,1,5000.0,0,0,0,1
27210,0,6,2,0,6,49300,1,0,24915.833333333336,1,0,0,0
27211,0,7,2,0,7,72800,1,1,17895.16233766234,0,1,0,0
27212,0,35,12,2,35,129350,1,1,17895.16233766234,0,1,0,0
27213,0,28,10,2,28,55650,1,1,21601.11111111111,0,0,0,0
27214,0,5,1,0,5,0,1,1,21601.11111111111,0,0,0,0
27215,0,19,5,0,19,110040,1,1,30000.0,0,0,0,0
27216,1,36,10,3,36,75700,0,1,7186.666666666667,1,0,0,0
27217,1,70,14,2,70,75000,0,1,7186.666666666667,1,0,0,0
27218,0,4,0,-1,4,0,1,1,7186.666666666667,1,0,0,0
27219,0,40,9,1,40,202000,1,1,14266.666666666666,1,0,0,0
27220,0,10,3,1,10,36400,0,1,15041.666666666666,1,0,0,0
27221,0,17,4,1,17,19600,0,1,15041.666666666666,1,0,0,0
27222,0,15,1,0,15,0,1,1,13827.692307692309,0,0,1,0
27223,0,151,20,3,151,205800,1,1,13827.692307692309,0,0,1,0
27224,0,85,15,1,85,202000,1,1,13827.692307692309,0,0,1,0
27225,0,4,0,-1,4,0,1,1,3295.0,1,0,0,0
27226,0,45,10,1,45,98640,0,1,16051.875,0,0,0,0
27227,0,5,2,0,5,8000,1,0,10320.0,0,0,0,0
27228,0,5,1,0,5,6000,0,1,21875.0,1,0,0,0
27229,1,22,4,1,22,0,1,0,0.0,1,0,0,0
27230,1,4,0,-1,4,0,1,0,0.0,1,0,0,0
27231,1,6,1,0,6,0,1,0,0.0,1,0,0,0
27232,0,8,3,1,8,0,1,0,0.0,1,0,0,0
27233,0,56,9,1,56,77600,0,1,7170.0,0,0,0,0
27234,1,4,2,1,4,29200,0,1,7170.0,0,0,0,0
27235,0,24,4,1,24,41200,0,1,7170.0,0,0,0,0
27236,1,9,1,0,9,55000,0,1,27200.0,0,0,0,1
27237,0,10,3,1,10,110000,0,1,27200.0,0,0,0,1
27238,1,10,3,1,10,28000,0,1,8200.0,1,0,0,0
27239,0,6,0,-1,6,0,0,1,8200.0,1,0,0,0
27240,0,32,6,1,32,18900,0,1,11250.0,0,0,0,0
27241,0,92,22,2,92,129400,0,1,14403.333333333334,0,0,0,0
27242,0,29,6,1,29,175560,0,1,0.0,1,0,0,0
27243,0,6,1,0,6,0,1,1,56996.0,1,0,0,0
27244,0,5,2,0,5,0,0,1,26604.166666666664,1,0,0,0
27245,1,7,2,1,7,42000,1,1,26940.94155844156,1,0,0,0
27246,0,15,5,1,15,168000,1,1,26940.94155844156,1,0,0,0
27247,0,56,10,1,56,173840,1,1,26940.94155844156,1,0,0,0
27248,0,6,2,0,6,0,1,1,26940.94155844156,1,0,0,0
27249,1,17,6,1,17,31800,0,1,17449.166666666664,0,1,0,0
27250,0,39,9,2,39,55000,1,1,17449.166666666664,0,1,0,0
27251,1,23,5,0,23,0,0,0,14166.666666666666,0,0,0,0
27252,0,46,12,1,46,106000,1,0,14166.666666666666,0,0,0,0
27253,0,27,6,0,27,168000,0,1,36750.0,0,0,0,0
27254,0,6,2,0,6,24000,0,0,14985.0,0,0,0,0
27255,0,24,5,2,24,20000,1,1,20970.0,0,1,0,0
27256,0,21,9,2,21,20000,1,1,20970.0,0,1,0,0
27257,0,4,1,0,4,0,0,1,20970.0,0,1,0,0
27258,0,4,2,1,4,79800,0,1,20970.0,0,1,0,0
27259,0,25,6,2,25,111420,1,1,6750.0,1,0,0,0
27260,0,22,1,0,22,41760,0,1,19839.720394736843,1,0,0,0
27261,0,68,22,2,68,378150,0,1,20983.33333333333,0,0,0,0
27262,1,24,4,1,24,24650,0,1,9006.111111111111,0,0,0,0
27263,1,9,1,0,9,0,1,1,9006.111111111111,0,0,0,0
27264,0,7,0,-1,7,0,1,1,9006.111111111111,0,0,0,0
27265,0,13,0,-1,13,0,0,0,179.76729716276753,1,0,0,0
27266,1,9,0,-1,9,0,1,0,179.76729716276753,1,0,0,0
27267,0,16,0,-1,16,0,0,0,179.76729716276753,1,0,0,0
27268,1,10,0,-1,10,0,0,0,179.76729716276753,1,0,0,0
27269,0,14,0,-1,14,0,1,0,179.76729716276753,1,0,0,0
27270,1,9,0,-1,9,0,0,0,179.76729716276753,1,0,0,0
27271,0,16,0,-1,16,0,1,0,179.76729716276753,1,0,0,0
27272,0,22,5,2,22,50650,0,0,10306.029411764706,0,0,0,0
27273,1,9,2,1,9,16100,0,1,15407.575757575756,0,0,0,0
27274,0,8,2,1,8,19440,0,1,15407.575757575756,0,0,0,0
27275,0,8,2,1,8,11900,0,1,15407.575757575756,0,0,0,0
27276,1,16,5,1,16,18200,0,1,15407.575757575756,0,0,0,0
27277,0,6,1,0,6,0,1,1,15407.575757575756,0,0,0,0
27278,0,18,6,1,18,123660,1,1,15407.575757575756,0,0,0,0
27279,0,23,5,1,23,32200,1,1,15407.575757575756,0,0,0,0
27280,0,4,1,0,4,0,0,1,15407.575757575756,0,0,0,0
